REF_ID;ORDEMBD;STUDY_AIM;SPECIES;SP_ORIGIN;POP_STATUS;SITE;AREA_HA;MUNICIPALITY;STATE;COUNTRY;LONGITUDE_X;LATITUDE_Y;PRECISION;UC;ANNUAL_TEMP;ANNUAL_RAIN;ALTITUDE;VEG_TYPE;BUFFER_20KM;OLSONECONAME;OLSONG200R;RIBEIROVEGTYPE;BSRS;METHOD;INST_NAME;COL_STRT_MO;COL_STRT_YR;COL_END_MO;COL_END_YR;LTR_EFF;CAM_EFF;SURV_EFF;;;
REF0553;HirschA_74;OCCUR;Brachyteles hypoxanthus;NA;NA;Forno Grande;NA;CASTELO;ESPIRITO SANTO;Brazil;-41.1;-20.5;Not precise;Yes;19.4;1428;1455;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;NA;NA;NA;1971;NA;NA;NA;NA;NA;;;
REF0593;HirschA_740;OCCUR;Alouatta guariba;NA;NA;Hotel - Fazenda Castelo da Jaguara;NA;FUNILANDIA;MINAS GERAIS;Brazil;-44.07;-19.35;Not precise;NA;23.9;1282;687;NA;NA;Cerrado;Cerrado Woodlands and Savannas;NA;NA;Visualization;NA;NA;1996;NA;NA;NA;NA;NA;;;
REF0593;HirschA_741;OCCUR;Alouatta guariba;NA;NA;Ilha Grande;NA;ANGRA DOS REIS;RIO DE JANEIRO;Brazil;-44.23333333;-23.13333333;Not precise;NA;24.7;1472;472;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_742;OCCUR;Alouatta guariba;NA;NA;Ilha Presidente Tibirica;NA;TRES LAGOAS;MATO GROSSO DO SUL;Brazil;-51.66666667;-20.95;Not precise;NA;26.6;1165;281;NA;inside the 20 km polygon;Cerrado;Cerrado Woodlands and Savannas;NA;NA;Museum;MZUSP;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_743;OCCUR;Alouatta guariba;NA;NA;Jacarepagua;NA;RIO DE JANEIRO;RIO DE JANEIRO;Brazil;-43.45;-22.95;Not precise;NA;23.4;1585;319;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_744;OCCUR;Alouatta guariba;NA;NA;Jardim da Aclimacao;NA;SAO PAULO;SAO PAULO;Brazil;-46.71666667;-23.55;Not precise;Yes;21.7;1405;631;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;Museum;MZUSP;NA;1955;NA;NA;NA;NA;NA;;;
REF0593;HirschA_745;OCCUR;Alouatta guariba;NA;NA;Mato Dentro, a 30 km de Taubate;NA;CUNHA;SAO PAULO;Brazil;-44.91666667;-22.9;Not precise;NA;19.9;1474;1015;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_746;OCCUR;Alouatta guariba;NA;NA;Rod. BR-116 (Sao Paulo - Curitiba), a 70 km de Sao Paulo;NA;JUQUITIBA;SAO PAULO;Brazil;-47.01666667;-23.9;Not precise;NA;20.5;2069;916;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_747;OCCUR;Alouatta guariba;NA;NA;Serra da Cantareira;NA;MAIRIPORA;SAO PAULO;Brazil;-46.6;-23.36666667;Not precise;Yes;20.8;1429;914;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;Museum;MZUSP;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_748;OCCUR;Alouatta guariba;NA;NA;NA;NA;CACHOEIRA DO SUL;RIO GRANDE DO SUL;Brazil;-52.9;-30.05;Not precise;NA;24.9;1410;53;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;Areas de Tensao Ecologica;Florestas de Interior;Museum;MPEG;NA;1984;NA;NA;NA;NA;NA;;;
REF0593;HirschA_749;OCCUR;Alouatta guariba;NA;NA;NA;NA;ARAUCARIA;PARANA;Brazil;-49.41;-25.58;Not precise;NA;20.7;1332;914;NA;inside the 20 km polygon;Araucaria moist forests;Atlantic Forests;Floresta Ombrofila Mista;Florestas de Araucaria;Museum;MHNCI;NA;NA;NA;NA;NA;NA;NA;;;
REF0553;HirschA_75;OCCUR;Brachyteles hypoxanthus;NA;Extinct;Joaquim dos Santos;NA;ITAPE;BAHIA;Brazil;-39.43333333;-14.9;Not precise;NA;25.5;1226;87;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Diamantina;Interview;NA;NA;1971;NA;NA;NA;NA;NA;;;
REF0593;HirschA_750;OCCUR;Alouatta guariba;NA;NA;NA;NA;SAO LEOPOLDO;RIO GRANDE DO SUL;Brazil;-51.16666667;-29.76666667;Not precise;NA;24.7;1435;34;NA;inside the 20 km polygon;Uruguayan savanna;NA;Areas de Tensao Ecologica;Florestas de Interior;Museum;MPEG;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_751;OCCUR;Alouatta guariba;NA;NA;Augusto Ruschi (ex- Nova Lombardia);NA;SANTA TERESA;ESPIRITO SANTO;Brazil;-40.55;-19.85;Not precise;Yes;22.2;1337;794;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;Museum;MNRJ;NA;1940;NA;NA;NA;NA;NA;;;
REF0593;HirschA_752;OCCUR;Alouatta guariba;NA;Probably extinct;Brejetuba;NA;BREJETUBA;ESPIRITO SANTO;Brazil;-41.27583333;-20.14583333;Not precise;NA;22.2;1313;914;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_753;OCCUR;Alouatta guariba;NA;NA;Mata das Moendas, Serra do Cipo;NA;JABOTICATUBAS;MINAS GERAIS;Brazil;-43.53;-19.38;Not precise;NA;20;1613;1395;NA;inside the 20 km polygon;Cerrado;Cerrado Woodlands and Savannas;NA;NA;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_754;OCCUR;Alouatta guariba;NA;NA;R. Doce, m.esq., Regencia;NA;LINHARES;ESPIRITO SANTO;Brazil;-39.83333333;-19.61666667;Not precise;NA;26.8;1215;1;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;Museum;MZUSP;NA;1906;NA;NA;NA;NA;NA;;;
REF0593;HirschA_755;OCCUR;Alouatta guariba;NA;NA;Faz. da Besta;NA;CONCEICAO DA BARRA;ESPIRITO SANTO;Brazil;-39.75;-18.58333333;Not precise;NA;26.3;1329;1;NA;inside the 20 km polygon;Southern Atlantic mangroves;NA;Areas das Formacoes Pioneiras;Bahia;Museum;MNRJ;NA;1948;NA;NA;NA;NA;NA;;;
REF0593;HirschA_756;OCCUR;Alouatta guariba;NA;NA;Faz. Sao Jose;NA;SAO DOMINGOS DO NORTE;ESPIRITO SANTO;Brazil;-40.63333333;-19.13333333;Not precise;NA;26.1;1163;258;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;Museum;MNRJ;NA;1947;NA;NA;NA;NA;NA;;;
REF0593;HirschA_757;OCCUR;Alouatta guariba;NA;NA;R. Paraguacu;NA;CACHOEIRA;BAHIA;Brazil;-39;-12.58333333;Not precise;NA;25.5;1210;123;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Diamantina;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_758;OCCUR;Alouatta guariba;NA;NA;R. Mutum;NA;BAIXO GUANDU;ESPIRITO SANTO;Brazil;-40.88333333;-19.5;Not precise;NA;27.4;1151;269;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;Museum;AMNH;NA;1932;NA;NA;NA;NA;NA;;;
REF0593;HirschA_759;OCCUR;Alouatta guariba;NA;NA;NA;NA;SAO MATEUS;ESPIRITO SANTO;Brazil;-39.83333333;-18.71666667;Not precise;NA;26.3;1252;4;NA;inside the 20 km polygon;Southern Atlantic mangroves;NA;Areas das Formacoes Pioneiras;Bahia;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0553;HirschA_76;OCCUR;Brachyteles hypoxanthus;NA;NA;Mata do Sossego ( e prox);NA;MANHUACU;MINAS GERAIS;Brazil;-42.03333333;-20.23333333;Not precise;Yes;22.6;1250;873;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_760;OCCUR;Brachyteles arachnoides;NA;NA;Agua Doce;NA;PIEDADE;SAO PAULO;Brazil;-47.4;-23.71666667;Not precise;NA;20.4;1459;912;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;Museum;MZUSP;NA;1944;NA;NA;NA;NA;NA;;;
REF0593;HirschA_761;OCCUR;Brachyteles arachnoides;NA;NA;Alto Ribeira;NA;IPORANGA;SAO PAULO;Brazil;-48.58333333;-24.58333333;Not precise;Yes;25.9;1439;159;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;Museum;MZUSP;NA;1971;NA;NA;NA;NA;NA;;;
REF0593;HirschA_762;OCCUR;Brachyteles arachnoides;NA;NA;Boraceia (Alto R. Tiete);NA;BORACEIA;SAO PAULO;Brazil;-48.75;-22.16666667;Not precise;Yes;24.4;1198;444;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;MZUSP;NA;1952;NA;NA;NA;NA;NA;;;
REF0593;HirschA_763;OCCUR;Brachyteles arachnoides;NA;NA;Faz. Escorregosa;NA;UBATUBA;SAO PAULO;Brazil;-45.06666667;-23.43333333;Not precise;NA;25.7;2538;NA;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;NA;NA;Museum;MZUSP;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_764;OCCUR;Brachyteles arachnoides;NA;NA;Itatiaia (Resende - Itamonte);NA;ITAMONTE;MINAS GERAIS;Brazil;-44.73333333;-22.35;Not precise;Yes;13.2;2315;2115;NA;inside the 20 km polygon;Campos Rupestres montane savanna;Atlantic Forests;Floresta Ombrofila Densa;Florestas de Interior;Museum;MZUSP;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_765;OCCUR;Brachyteles arachnoides;NA;NA;Mambucaba;NA;ANGRA DOS REIS;RIO DE JANEIRO;Brazil;-44.26666667;-22.95;Not precise;Yes;26;1671;377;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_766;OCCUR;Brachyteles arachnoides;NA;NA;Pedra Branca;NA;PARATY;RIO DE JANEIRO;Brazil;-44.71666667;-23.21666667;Not precise;Yes;26.5;2284;NA;NA;inside the 20 km polygon;Southern Atlantic mangroves;NA;Floresta Ombrofila Densa;Serra do Mar;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_768;OCCUR;Brachyteles arachnoides;NA;NA;NA;NA;ITARARE;SAO PAULO;Brazil;-49.33333333;-24.11666667;Not precise;NA;22.6;1309;747;NA;inside the 20 km polygon;Cerrado;Cerrado Woodlands and Savannas;Savana;Florestas de Interior;Museum;MZUSP;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_769;OCCUR;Brachyteles arachnoides;NA;NA;NA;NA;GUARULHOS;SAO PAULO;Brazil;-46.37;-23.32;Not precise;NA;20.4;1388;913;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;Museum;MZUSP;NA;NA;NA;NA;NA;NA;NA;;;
REF0553;HirschA_77;OCCUR;Brachyteles hypoxanthus;NA;Probably extinct;Pedra Azul;NA;DOMINGOS MARTINS;ESPIRITO SANTO;Brazil;-40.92166667;-20.39333333;Not precise;Yes;21.2;1353;938;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;NA;NA;NA;1971;NA;NA;NA;NA;NA;;;
REF0593;HirschA_770;OCCUR;Brachyteles arachnoides;NA;NA;NA;NA;NOVA FRIBURGO;RIO DE JANEIRO;Brazil;-42.57;-22.24;Not precise;NA;20.4;1498;1067;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_771;OCCUR;Callicebus barbarabrownae;NA;NA;NA;NA;MONTE SANTO;BAHIA;Brazil;-39.33333333;-10.26666667;Not precise;NA;24.5;625;610;NA;NA;Caatinga;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_772;OCCUR;Callicebus barbarabrownae;NA;NA;NA;NA;JEREMOABO;BAHIA;Brazil;-38.2;-10.05;Not precise;NA;25.7;632;309;NA;NA;Caatinga;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_773;OCCUR;Callicebus barbarabrownae;NA;NA;R. Paraguacu, m.dir., Bandeira de Melo;NA;ITAETE;BAHIA;Brazil;-40.81666667;-13.05;Not precise;NA;24.8;735;263;NA;inside the 20 km polygon;Caatinga;NA;NA;NA;Museum;FMNH;NA;1990;NA;NA;NA;NA;NA;;;
REF0593;HirschA_774;OCCUR;Callicebus melanochir;NA;NA;NA;NA;ILHEUS;BAHIA;Brazil;-39.05;-14.78333333;Not precise;NA;26;1939;1;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_775;OCCUR;Callicebus melanochir;NA;NA;Rod. BR-101 (Teixeira de Freitas - Vitoria), 15 km da Sede, lado esq.;NA;CARAVELAS;BAHIA;Brazil;-39.75;-17.63333333;Not precise;NA;26.3;1138;78;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_776;OCCUR;Callicebus melanochir;NA;NA;Rod. BA-001 (Ilheus - Canavieiras), a 7 km ao S da Sede;NA;ILHEUS;BAHIA;Brazil;-39.03333333;-14.85;Not precise;NA;25.7;1897;1;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_777;OCCUR;Callicebus melanochir;NA;NA;Repartimento, Pontal dos Ilheus;NA;NA;BAHIA;Brazil;-39.01666667;-14.83333333;Not precise;NA;NA;NA;NA;NA;inside the 20 km polygon;NA;NA;NA;NA;Museum;MNRJ;NA;1944;NA;NA;NA;NA;NA;;;
REF0593;HirschA_778;OCCUR;Callicebus melanochir;NA;NA;R. Mucuri, 15 km da costa;NA;MUCURI;BAHIA;Brazil;-39.56666667;-18.08333333;Not precise;NA;26.5;1558;1;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;NA;NA;Museum;NA;NA;1820;NA;NA;NA;NA;NA;;;
REF0593;HirschA_779;OCCUR;Callicebus melanochir;NA;NA;R. Jequitinhonha - Belmonte;NA;BELMONTE;BAHIA;Brazil;-38.9;-15.88333333;Not precise;NA;25.6;1576;1;NA;inside the 20 km polygon;Southern Atlantic mangroves;NA;NA;NA;Museum;NA;NA;1820;NA;NA;NA;NA;NA;;;
REF0553;HirschA_78;OCCUR;Brachyteles hypoxanthus;NA;NA;Pedra Azul (Pico do Tamanco);NA;DOMINGOS MARTINS;ESPIRITO SANTO;Brazil;-40.93277778;-20.40444444;Not precise;Yes;21;1357;1037;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_780;OCCUR;Callicebus melanochir;NA;NA;prox. da Sede;NA;TEIXEIRA DE FREITAS;BAHIA;Brazil;-39.75;-17.51666667;Not precise;NA;26.2;1092;77;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_781;OCCUR;Callicebus melanochir;NA;NA;prox. da Sede;NA;ITABUNA;BAHIA;Brazil;-39.28333333;-14.83333333;Not precise;NA;25.5;1382;53;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_782;OCCUR;Callicebus melanochir;NA;NA;Faz. Klabin;NA;NA;ESPIRITO SANTO;Brazil;-39.7;-18.41666667;Not precise;NA;NA;NA;1;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;NA;NA;NA;NA;NA;1955;NA;NA;NA;NA;NA;;;
REF0593;HirschA_783;OCCUR;Callicebus nigrifrons;NA;NA;NA;NA;PIQUETE;SAO PAULO;Brazil;-45.18333333;-22.6;Not precise;NA;22.3;1606;698;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;Savana;Serra do Mar;Museum;FMNH;NA;1901;NA;NA;NA;NA;NA;;;
REF0593;HirschA_784;OCCUR;Callicebus nigrifrons;NA;NA;NA;NA;ITAU DE MINAS;MINAS GERAIS;Brazil;-46.75;-20.71666667;Not precise;NA;22.8;1433;821;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;MNRJ;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_785;OCCUR;Callicebus nigrifrons;NA;NA;NA;NA;ITATIBA;SAO PAULO;Brazil;-46.85;-23;Not precise;NA;21.4;1329;713;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;Museum;MZUSP;NA;1926;NA;NA;NA;NA;NA;;;
REF0593;HirschA_786;OCCUR;Callicebus sp.;NA;NA;NA;NA;BUENOPOLIS;MINAS GERAIS;Brazil;-44.18333333;-17.9;Not precise;NA;25;1153;596;NA;inside the 20 km polygon;Cerrado;Cerrado Woodlands and Savannas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_787;OCCUR;Callicebus nigrifrons;NA;NA;Serra do Japi;NA;JUNDIAI;SAO PAULO;Brazil;-47;-23.25;Not precise;NA;18.9;1442;1063;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_788;OCCUR;Callicebus nigrifrons;NA;NA;Sao Francisco Xavier;NA;SAO JOSE DOS CAMPOS;SAO PAULO;Brazil;-45.86666667;-23.2;Not precise;NA;22;1261;596;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_789;OCCUR;Callicebus nigrifrons;NA;NA;Monte Alegre-Barreiro dos Alves;NA;MONTE ALEGRE DO SUL;SAO PAULO;Brazil;-46.7;-22.66666667;Not precise;NA;20.2;1506;928;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;Museum;MZUSP;NA;1944;NA;NA;NA;NA;NA;;;
REF0553;HirschA_79;OCCUR;Brachyteles hypoxanthus;NA;Extinct;Pedro Verciano;NA;TEOFILO OTONI;MINAS GERAIS;Brazil;-41.51666667;-17.86666667;Not precise;NA;25.8;1094;438;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Interview;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_790;OCCUR;Callicebus nigrifrons;NA;NA;Mato Dentro, a 30 km de Taubate;NA;CUNHA;SAO PAULO;Brazil;-44.91666667;-22.9;Not precise;NA;19.9;1474;1015;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_791;OCCUR;Callicebus nigrifrons;NA;NA;Itatiaia;NA;ITATIAIA;RIO DE JANEIRO;Brazil;-44.63333333;-22.41666667;Not precise;Yes;17.9;1767;2007;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;MNRJ;NA;1949;NA;NA;NA;NA;NA;;;
REF0593;HirschA_792;OCCUR;Callicebus nigrifrons;NA;NA;Itaquere;NA;SANTA ERNESTINA;SAO PAULO;Brazil;-48.38333333;-21.45;Not precise;NA;23.7;1331;604;NA;inside the 20 km polygon;Cerrado;Cerrado Woodlands and Savannas;Areas de Tensao Ecologica;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_793;OCCUR;Callicebus nigrifrons;NA;NA;Faz. Varjao, R. Tiete;NA;LINS;SAO PAULO;Brazil;-49.75;-21.66666667;Not precise;NA;24.5;1252;459;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;MZUSP;NA;1941;NA;NA;NA;NA;NA;;;
REF0593;HirschA_794;OCCUR;Callicebus nigrifrons;NA;NA;Faz. Tapera;NA;JUIZ DE FORA;MINAS GERAIS;Brazil;-43.35;-21.76666667;Not precise;NA;23.4;1499;686;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;AMNH;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_795;OCCUR;Callicebus nigrifrons;NA;NA;Faz. Olaria;NA;MONTE BELO;MINAS GERAIS;Brazil;-46.36666667;-21.31666667;Not precise;NA;22.2;1487;900;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Interview;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_796;OCCUR;Callicebus nigrifrons;NA;NA;Faz. Monte Alegre;NA;MONTE BELO;MINAS GERAIS;Brazil;-46.36666667;-21.33333333;Not precise;Yes;22.2;1493;910;NA;inside the 20 km polygon;Alto Parana Atlantic forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_797;OCCUR;Callicebus nigrifrons;NA;NA;Faz. Itaquere;NA;BOA ESPERANCA DO SUL;SAO PAULO;Brazil;-48.4;-21.98333333;Not precise;NA;24.2;1298;506;NA;inside the 20 km polygon;Cerrado;Cerrado Woodlands and Savannas;Savana;Florestas de Interior;Museum;MZUSP;NA;1962;NA;NA;NA;NA;NA;;;
REF0593;HirschA_798;OCCUR;Callicebus nigrifrons;NA;NA;Faz. da Champion;NA;MOGI GUACU;SAO PAULO;Brazil;-47;-22.33333333;Not precise;NA;22.9;1334;607;NA;inside the 20 km polygon;Cerrado;Cerrado Woodlands and Savannas;Areas de Tensao Ecologica;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_799;OCCUR;Callicebus nigrifrons;NA;NA;Faz. Arruda (e fragmentos nas prox.);NA;VICOSA;MINAS GERAIS;Brazil;-42.86666667;-20.75;Not precise;NA;23.3;1244;639;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0553;HirschA_8;OCCUR;Brachyteles arachnoides;NA;NA;conplexo de matas da parte SE da Serra dos Orgaos (varios municipios);NA;CASIMIRO DE ABREU;RIO DE JANEIRO;Brazil;-42.25;-22.4;Not precise;NA;23.1;1416;749;NA;inside the 20 km polygon;Serra do Mar coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Serra do Mar;NA;NA;NA;1971;NA;NA;NA;NA;NA;;;
REF0553;HirschA_80;OCCUR;Brachyteles hypoxanthus;NA;Extinct;Perobas;NA;IBIRACU;ESPIRITO SANTO;Brazil;-40.36666667;-19.83333333;Not precise;NA;27.1;1139;136;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;Interview;NA;NA;1971;NA;NA;NA;NA;NA;;;
REF0593;HirschA_800;OCCUR;Callicebus personatus;NA;NA;NA;NA;TEOFILO OTONI;MINAS GERAIS;Brazil;-41.5;-17.85;Not precise;NA;25.8;1079;411;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;AMNH;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_801;OCCUR;Callicebus personatus;NA;NA;NA;NA;SANTA TERESA;ESPIRITO SANTO;Brazil;-40.6;-19.91666667;Not precise;NA;23;1306;667;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_802;OCCUR;Callicebus personatus;NA;NA;Taquaral;NA;ITINGA;MINAS GERAIS;Brazil;-41.86666667;-16.71666667;Not precise;NA;26.2;790;346;NA;inside the 20 km polygon;Cerrado;Cerrado Woodlands and Savannas;Areas de Tensao Ecologica;Diamantina;NA;NA;NA;1988;NA;NA;NA;NA;NA;;;
REF0593;HirschA_803;OCCUR;Callicebus personatus;NA;NA;R. Doce, prox. da Sede;NA;COLATINA;ESPIRITO SANTO;Brazil;-40.63333333;-19.53333333;Not precise;NA;27.2;1149;97;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;MZUSP;NA;1906;NA;NA;NA;NA;NA;;;
REF0593;HirschA_804;OCCUR;Callicebus personatus;NA;NA;R. Doce, m.esq. (N), abaixo da foz do R. Suacuai;NA;GOVERNADOR VALADARES;MINAS GERAIS;Brazil;-41.76666667;-18.83333333;Not precise;NA;26.9;1109;253;NA;inside the 20 km polygon;Bahia interior forests;Atlantic Forests;Floresta Estacional Semidecidual;Florestas de Interior;Museum;MZUSP;NA;NA;NA;NA;NA;NA;NA;;;
REF0593;HirschA_805;OCCUR;Callicebus personatus;NA;NA;Lagoa Juparana, Santa Ana;NA;LINHARES;ESPIRITO SANTO;Brazil;-40.06666667;-19.33333333;Not precise;NA;26.7;1207;29;NA;inside the 20 km polygon;Bahia coastal forests;Atlantic Forests;Floresta Ombrofila Densa;Bahia;Museum;MNRJ;NA;1925;NA;NA;NA;NA;NA;;;
